id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento
TX_1212,2008-04-07,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,56.82,Refeição com Cliente,Vendas
TX_1213,2008-04-07,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,177.64,Refeição com Cliente,Vendas
TX_1214,2008-04-07,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,68.66,Manutenção,Contabilidade
TX_1215,2008-04-07,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,33.39,Logística,Suprimentos
TX_1216,2008-04-07,Dwight Schrute,Vendedor,Delta Airlines - Despesa de Viagem,104.16,Viagem,Vendas
TX_1217,2008-04-07,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,123.4,Transporte Local,Gerência
TX_1218,2008-04-07,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,22.11,Logística,Qualidade
TX_1219,2008-04-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,19.43,Logística,Contabilidade
TX_1220,2008-04-07,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,50.95,Refeição com Cliente,Vendas
TX_1221,2008-04-07,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,40.71,Logística,Contabilidade
TX_1222,2008-04-07,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,28.94,Material de Escritório,Vendas
TX_1223,2008-04-07,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,18.0,Material de Escritório,Depósito
TX_1224,2008-04-07,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,99.79,Refeição com Cliente,Vendas
TX_1225,2008-04-07,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,35.8,Logística,Contabilidade
TX_1226,2008-04-07,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,9.64,Logística,Depósito
TX_1227,2008-04-08,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,21.82,Material de Escritório,Contabilidade
TX_1228,2008-04-08,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,63.2,Refeição,Vendas
TX_1229,2008-04-08,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,134.29,Refeição com Cliente,Vendas
TX_1230,2008-04-08,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,60.2,Manutenção,Contabilidade
TX_1231,2008-04-08,Kevin Malone,Contador,FedEx - Despesa de Correios,8.27,Correios,Contabilidade
TX_1232,2008-04-08,Stanley Hudson,Vendedor,Gasolina Shell - Despesa de Transporte Local,134.8,Transporte Local,Vendas
TX_1233,2008-04-08,Stanley Hudson,Vendedor,Gasolina Shell - Despesa de Transporte Local,80.71,Transporte Local,Vendas
TX_1234,2008-04-08,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,52.57,Transporte Local,Vendas
TX_1235,2008-04-08,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,23.94,Copa e Cozinha,Contabilidade
TX_1236,2008-04-08,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,104.82,Refeição com Cliente,Vendas
TX_1237,2008-04-08,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,26.37,Material de Escritório,Contabilidade
TX_1238,2008-04-08,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,16.84,Manutenção,Depósito
TX_1239,2008-04-08,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,3.81,Copa e Cozinha,Recursos Humanos
TX_1240,2008-04-08,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,62.11,Material de Escritório,Contabilidade
TX_1241,2008-04-08,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,43.35,Refeição com Cliente,Vendas
TX_1242,2008-04-08,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,18.46,Logística,Contabilidade
TX_1243,2008-04-08,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,46.0,Refeição com Cliente,Vendas
TX_1244,2008-04-08,Angela Martin,Contadora,FedEx - Despesa de Correios,21.16,Correios,Contabilidade
TX_1245,2008-04-08,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,13.34,Manutenção,Contabilidade
TX_1246,2008-04-08,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,115.44,Refeição com Cliente,Gerência
TX_1247,2008-04-08,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,14.41,Logística,Suprimentos
TX_1248,2008-04-08,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,95.83,Refeição,Vendas
TX_1249,2008-04-08,Stanley Hudson,Vendedor,Delta Airlines - Despesa de Viagem,90.23,Viagem,Vendas
TX_1250,2008-04-08,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,153.51,Refeição com Cliente,Vendas
TX_1251,2008-04-08,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.4,Diversos,Atendimento ao Cliente
TX_1252,2008-04-08,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,36.22,Material de Escritório,Contabilidade
TX_1253,2008-04-08,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,36.74,Copa e Cozinha,Depósito
TX_1254,2008-04-08,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,20.99,Logística,Depósito
TX_1255,2008-04-08,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,3.69,Manutenção,Qualidade
TX_1256,2008-04-08,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,94.57,Transporte Local,Gerência
TX_1257,2008-04-08,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,248.82,Refeição com Cliente,Gerência
TX_1258,2008-04-08,Toby Flenderson,RH,FedEx - Despesa de Correios,28.18,Correios,Recursos Humanos
TX_1259,2008-04-08,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,74.68,Logística,Contabilidade
TX_1260,2008-04-08,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,56.86,Refeição com Cliente,Vendas
TX_1261,2008-04-09,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,32.73,Copa e Cozinha,Suprimentos
TX_1262,2008-04-09,Oscar Martinez,Contador,FedEx - Despesa de Correios,60.33,Correios,Contabilidade
TX_1263,2008-04-09,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,169.22,Transporte Local,Vendas
TX_1264,2008-04-09,Michael Scott,Gerente Regional,Cugino's - Despesa de Refeição com Cliente,189.81,Refeição com Cliente,Gerência
TX_1265,2008-04-09,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,110.43,Transporte Local,Vendas
TX_1266,2008-04-09,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,23.7,Diversos,Atendimento ao Cliente
TX_1267,2008-04-09,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,17.29,Correios,Suprimentos
TX_1268,2008-04-09,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,14.74,Material de Escritório,Contabilidade
TX_1269,2008-04-09,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,23.17,Logística,Atendimento ao Cliente
TX_1270,2008-04-09,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,122.85,Transporte Local,Vendas
TX_1271,2008-04-09,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,55.57,Logística,Contabilidade
TX_1272,2008-04-09,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,12.21,Material de Escritório,Depósito
TX_1273,2008-04-09,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,35.71,Material de Escritório,Vendas
TX_1274,2008-04-09,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,114.21,Material de Escritório,Vendas
TX_1275,2008-04-09,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,115.83,Refeição com Cliente,Vendas
TX_1276,2008-04-09,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,179.37,Transporte Local,Vendas
TX_1277,2008-04-09,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,15.85,Copa e Cozinha,Administrativo
TX_1278,2008-04-09,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,18.47,Material de Escritório,Vendas
TX_1279,2008-04-09,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,16.26,Manutenção,Recursos Humanos
TX_1280,2008-04-09,Michael Scott,Gerente Regional,Papelaria Local - Despesa de Material de Escritório,248.54,Material de Escritório,Gerência
TX_1281,2008-04-09,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,5.06,Logística,Atendimento ao Cliente
TX_1282,2008-04-09,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,26.15,Refeição,Vendas
TX_1283,2008-04-09,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,64.16,Material de Escritório,Vendas
TX_1284,2008-04-09,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,20.78,Correios,Suprimentos
TX_1285,2008-04-09,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,36.22,Manutenção,Recursos Humanos
TX_1286,2008-04-09,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,15.91,Copa e Cozinha,Depósito
TX_1287,2008-04-09,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,77.74,Material de Escritório,Administrativo
TX_1288,2008-04-09,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,2.23,Material de Escritório,Recursos Humanos
TX_1289,2008-04-09,Angela Martin,Contadora,FedEx - Despesa de Correios,72.88,Correios,Contabilidade
TX_1290,2008-04-09,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,114.88,Refeição com Cliente,Vendas
TX_1291,2008-04-09,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,14.77,Copa e Cozinha,Suprimentos
TX_1292,2008-04-09,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,69.79,Refeição com Cliente,Vendas
TX_1293,2008-04-09,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,24.97,Manutenção,Qualidade
TX_1294,2008-04-09,Phyllis Vance,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,87.17,Viagem,Vendas
TX_1295,2008-04-09,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,155.34,Transporte Local,Vendas
TX_1296,2008-04-10,Ryan Howard,Temp,Tech Solutions - Consultoria de Servidor,5000.0,TI,Vendas
TX_1297,2008-04-10,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,129.47,Refeição com Cliente,Vendas
TX_1298,2008-04-10,Dwight Schrute,Vendedor,Best Western Hotel - Despesa de Viagem,38.59,Viagem,Vendas
TX_1299,2008-04-10,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,33.36,Refeição com Cliente,Vendas
TX_1300,2008-04-10,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,110.32,Refeição com Cliente,Vendas
TX_1301,2008-04-10,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,158.83,Refeição com Cliente,Vendas
TX_1302,2008-04-10,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,32.88,Logística,Qualidade
TX_1303,2008-04-10,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,34.96,Manutenção,Administrativo
TX_1304,2008-04-10,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,231.45,Viagem,Gerência
TX_1305,2008-04-10,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,98.79,Refeição com Cliente,Vendas
TX_1306,2008-04-10,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,51.04,Refeição,Vendas
TX_1307,2008-04-10,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,139.35,Transporte Local,Vendas
TX_1308,2008-04-10,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,36.2,Refeição com Cliente,Vendas
TX_1309,2008-04-10,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,16.75,Logística,Recursos Humanos
TX_1310,2008-04-10,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,8.1,Diversos,Recursos Humanos
TX_1311,2008-04-10,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,30.43,Copa e Cozinha,Administrativo
TX_1312,2008-04-10,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,34.68,Manutenção,Recursos Humanos
TX_1313,2008-04-10,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,5.9,Material de Escritório,Contabilidade
TX_1314,2008-04-10,Oscar Martinez,Contador,FedEx - Despesa de Correios,40.83,Correios,Contabilidade
TX_1315,2008-04-10,Creed Bratton,Qualidade,FedEx - Despesa de Correios,6.61,Correios,Qualidade
TX_1316,2008-04-10,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,103.0,Refeição,Vendas
TX_1317,2008-04-10,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,87.83,Viagem,Gerência
TX_1318,2008-04-10,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,34.79,Manutenção,Contabilidade
TX_1319,2008-04-10,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,116.9,Refeição com Cliente,Vendas
TX_1320,2008-04-10,Jim Halpert,Vendedor,Gasolina Shell - Despesa de Transporte Local,176.71,Transporte Local,Vendas
TX_1321,2008-04-10,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,73.62,Copa e Cozinha,Contabilidade
TX_1322,2008-04-10,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,23.94,Material de Escritório,Administrativo
TX_1323,2008-04-10,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,69.43,Refeição com Cliente,Vendas
TX_1324,2008-04-10,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,17.71,Diversos,Depósito
TX_1325,2008-04-10,Jim Halpert,Vendedor,Gasolina Shell - Despesa de Transporte Local,71.0,Transporte Local,Vendas
TX_1326,2008-04-10,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,36.52,Material de Escritório,Qualidade
TX_1327,2008-04-10,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,2.52,Copa e Cozinha,Suprimentos
TX_1328,2008-04-10,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,15.66,Logística,Contabilidade
TX_1329,2008-04-10,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,40.11,Refeição com Cliente,Vendas
TX_1330,2008-04-10,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,6.66,Diversos,Qualidade
TX_1331,2008-04-10,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,129.29,Refeição com Cliente,Vendas
TX_1332,2008-04-11,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,291.46,Transporte Local,Gerência
TX_1333,2008-04-11,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,26.28,Logística,Administrativo
TX_1334,2008-04-11,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,60.17,Transporte Local,Vendas
TX_1335,2008-04-11,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,15.5,Logística,Depósito
TX_1336,2008-04-11,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,24.04,Transporte Local,Vendas
TX_1337,2008-04-11,Phyllis Vance,Vendedor,Delta Airlines - Despesa de Viagem,35.52,Viagem,Vendas
TX_1338,2008-04-11,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,15.53,Logística,Contabilidade
TX_1339,2008-04-11,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,28.83,Material de Escritório,Atendimento ao Cliente
TX_1340,2008-04-11,Angela Martin,Contadora,FedEx - Despesa de Correios,39.71,Correios,Contabilidade
TX_1341,2008-04-11,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,8.46,Copa e Cozinha,Suprimentos
TX_1342,2008-04-11,Phyllis Vance,Vendedor,Amtrak Train - Despesa de Viagem,102.17,Viagem,Vendas
TX_1343,2008-04-11,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,33.4,Material de Escritório,Atendimento ao Cliente
TX_1344,2008-04-11,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,62.08,Material de Escritório,Vendas
TX_1345,2008-04-11,Creed Bratton,Qualidade,FedEx - Despesa de Correios,35.32,Correios,Qualidade
TX_1346,2008-04-11,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,36.53,Manutenção,Administrativo
TX_1347,2008-04-11,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,138.08,Refeição com Cliente,Gerência
TX_1348,2008-04-11,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,165.66,Material de Escritório,Vendas
TX_1349,2008-04-11,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,27.54,Logística,Contabilidade
TX_1350,2008-04-11,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,6.33,Material de Escritório,Recursos Humanos
TX_1351,2008-04-11,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,7.29,Logística,Depósito
TX_1352,2008-04-11,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,162.05,Refeição com Cliente,Vendas
TX_1353,2008-04-11,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,31.3,Material de Escritório,Atendimento ao Cliente
TX_1354,2008-04-11,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,42.42,Correios,Administrativo
TX_1355,2008-04-11,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,15.04,Diversos,Suprimentos
TX_1356,2008-04-11,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,28.23,Manutenção,Contabilidade
TX_1357,2008-04-11,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,11.31,Material de Escritório,Atendimento ao Cliente
TX_1358,2008-04-11,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,23.34,Refeição com Cliente,Vendas
TX_1359,2008-04-11,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,8.66,Correios,Atendimento ao Cliente
TX_1360,2008-04-11,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,45.71,Logística,Administrativo
TX_1361,2008-04-11,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,44.38,Manutenção,Contabilidade
TX_1362,2008-04-11,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,34.3,Logística,Contabilidade
TX_1363,2008-04-11,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,5.59,Manutenção,Recursos Humanos
TX_1364,2008-04-11,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,146.9,Refeição com Cliente,Vendas
TX_1365,2008-04-11,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,37.27,Material de Escritório,Depósito
TX_1366,2008-04-11,Kevin Malone,Contador,FedEx - Despesa de Correios,64.25,Correios,Contabilidade
TX_1367,2008-04-11,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,28.12,Diversos,Suprimentos
